cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
0.0,50,0.4113643584555442,0.4202898550724638,full-time,bachelor,married,0.2
0.0,40,0.1178910051671376,0.108695652173913,contract,bachelor,married,0.2
0.0,30,0.2441430745305262,0.4927536231884058,full-time,some college,single,0.2
0.0,49,0.3068510560024079,0.782608695652174,part-time,advanced,single,0.0
0.0,49,0.1237437501045133,0.0797101449275362,full-time,high school,single,0.2
0.0,32,0.670557348539322,0.6086956521739131,full-time,advanced,single,0.4
0.0,31,0.0326081503653785,0.2681159420289855,self-employed,high school,single,0.0
0.0,47,0.3035066303239075,0.3260869565217391,self-employed,graduate,single,0.2
0.0,25,0.0058527449373756,0.4710144927536232,full-time,some college,single,0.4
0.0,22,0.0209026604906272,0.3623188405797101,full-time,bachelor,single,0.4
0.0,34,1.0,0.3188405797101449,full-time,some college,married,0.4
0.0,27,0.0,0.3043478260869565,full-time,high school,single,0.0
0.0,21,0.0,0.2463768115942028,full-time,high school,single,0.2
0.0,25,0.2884567147706559,0.5144927536231885,part-time,bachelor,single,0.4
0.0,42,0.028427618267253,0.818840579710145,self-employed,some college,married,0.0
0.0,51,0.6647046036019464,0.5072463768115942,self-employed,advanced,married,0.4
0.0,33,0.1730740288623935,0.5362318840579711,full-time,high school,single,0.0
0.0,34,0.0710690456681326,0.4347826086956522,contract,graduate,married,0.4
0.0,27,0.2633735221819032,0.1304347826086956,part-time,graduate,married,0.0
0.0,40,0.6036688349693148,0.0652173913043478,full-time,some college,married,0.2
0.0,29,0.2332736910754,0.0869565217391304,contract,advanced,married,0.8
0.0,53,0.2918011404491564,0.6159420289855073,full-time,bachelor,married,0.0
0.0,22,0.0,0.3405797101449275,full-time,high school,single,0.2
0.0,52,0.0510024915971304,0.6521739130434783,part-time,bachelor,married,0.2
0.0,50,0.3603618668584136,0.2898550724637681,full-time,graduate,single,0.4
0.0,32,0.2207320947810237,0.5579710144927538,part-time,some college,married,0.0
0.0,28,0.9983110650323572,0.2246376811594203,full-time,advanced,single,0.0
0.0,37,0.056019130114881,0.0,full-time,some college,married,0.6000000000000001
0.0,32,0.1714018160231434,0.1231884057971014,part-time,some college,married,0.0
0.0,48,0.4824334041236767,0.3043478260869565,full-time,advanced,married,0.4
0.0,53,0.3152121201986588,0.3115942028985507,full-time,some college,married,0.2
0.0,34,0.3938061236434172,0.7681159420289856,full-time,bachelor,single,0.2
0.0,44,0.6396214110131937,0.2536231884057971,full-time,graduate,divorced,0.0
0.0,40,1.0,0.1956521739130434,self-employed,some college,married,0.2
0.0,29,0.0,0.5507246376811594,contract,some college,single,0.0
0.0,30,0.3946422300630423,0.1666666666666666,full-time,graduate,married,0.0
0.0,44,0.2399625424324007,0.5362318840579711,full-time,high school,married,0.2
0.0,27,0.0894633868998846,0.1666666666666666,part-time,some college,married,0.0
0.0,63,0.0,0.6594202898550726,part-time,bachelor,married,0.4
0.0,66,0.0292637246868781,0.2318840579710145,full-time,some college,divorced,0.0
0.0,28,0.1797628802193943,0.5507246376811594,part-time,bachelor,single,0.6000000000000001
0.0,53,0.1906322636745205,0.3550724637681159,self-employed,some college,married,0.6000000000000001
0.0,33,0.0961522382568853,0.6086956521739131,full-time,some college,single,0.2
0.0,32,0.1203993244260129,0.7028985507246378,full-time,bachelor,married,0.0
0.0,26,0.1454825170147656,0.5289855072463768,contract,graduate,single,0.2
0.0,42,0.1354492399792645,0.0507246376811594,self-employed,bachelor,single,0.4
0.0,40,0.6346047724954431,0.2753623188405797,full-time,bachelor,married,0.4
0.0,42,0.5643718332469356,0.601449275362319,full-time,bachelor,married,0.2
0.0,32,0.3645423989565391,0.2391304347826087,full-time,advanced,married,0.0
0.0,39,0.0,0.6086956521739131,full-time,high school,single,0.2
0.0,35,0.075249577766258,0.1594202898550724,full-time,some college,married,0.6000000000000001
0.0,33,0.0944800254176351,0.1739130434782608,part-time,advanced,single,0.2
0.0,39,0.3578535475995383,0.3623188405797101,self-employed,bachelor,married,0.2
0.0,29,0.3110315881005334,0.3768115942028985,full-time,some college,married,0.2
0.0,42,0.4122004648751692,0.3840579710144927,full-time,bachelor,divorced,0.2
0.0,21,0.1973211150315212,0.2536231884057971,contract,bachelor,single,0.2
0.0,49,0.0359525760438788,0.7898550724637682,part-time,bachelor,divorced,0.0
0.0,39,0.3294259293322854,0.1739130434782608,full-time,graduate,single,0.0
0.0,35,0.5325997893011822,0.1956521739130434,full-time,bachelor,married,0.2
0.0,42,0.2349459039146502,0.1956521739130434,full-time,some college,divorced,0.0
0.0,33,0.2625374157622782,0.3985507246376811,full-time,some college,single,0.0
0.0,31,0.214879349843648,0.2898550724637681,full-time,bachelor,married,0.4
0.0,56,0.3469841641444122,0.2463768115942028,full-time,bachelor,married,0.4
0.0,42,0.3444758448855369,0.2391304347826087,full-time,some college,married,0.8
0.0,43,0.3118676945201585,0.2101449275362319,full-time,bachelor,single,0.2
0.0,43,0.419725422651795,0.7971014492753623,full-time,graduate,married,0.2
0.0,50,0.2993260982257821,0.3695652173913043,full-time,high school,married,0.4
0.0,52,0.3754117824116653,0.4275362318840579,full-time,bachelor,married,0.6000000000000001
0.0,30,0.1070216217120114,0.3260869565217391,full-time,advanced,single,0.8
0.0,32,0.2717345863781542,0.1376811594202898,full-time,graduate,married,0.0
0.0,43,0.7098543502617012,0.2536231884057971,part-time,bachelor,divorced,0.2
0.0,30,0.1229076436848881,0.4420289855072464,full-time,bachelor,married,0.2
0.0,24,0.130432601461514,0.4347826086956522,full-time,high school,single,0.0
0.0,54,0.1337770271400143,0.2028985507246377,full-time,graduate,married,0.0
0.0,53,0.1128743666493871,0.144927536231884,full-time,high school,married,0.0
0.0,37,0.0710690456681326,0.2173913043478261,full-time,high school,married,0.4
0.0,32,0.3954783364826675,0.4130434782608696,full-time,bachelor,married,0.4
0.0,40,0.4740723399274259,0.1739130434782608,self-employed,graduate,married,0.4
0.0,42,0.4815972977040517,0.1594202898550724,full-time,high school,married,0.2
0.0,32,0.0326081503653785,0.0,full-time,high school,married,0.8
0.0,21,0.2341097974950251,0.2608695652173913,contract,bachelor,single,0.2
0.0,47,0.0852828548017591,0.4202898550724638,full-time,some college,married,0.2
0.0,39,0.1178910051671376,0.4855072463768116,full-time,high school,single,0.4
0.0,54,0.2031738599688968,0.7971014492753623,full-time,graduate,married,0.2
0.0,38,0.1705657096035183,0.2971014492753623,full-time,high school,married,0.4
0.0,38,0.1571880068895168,0.1666666666666666,full-time,graduate,married,0.4
0.0,36,0.6346047724954431,0.3260869565217391,full-time,some college,divorced,0.2
0.0,29,0.0986605575157606,0.572463768115942,self-employed,bachelor,married,0.2
0.0,36,0.1789267737997692,0.1666666666666666,full-time,graduate,single,0.0
0.0,30,0.0292637246868781,0.0289855072463768,self-employed,bachelor,single,0.2
0.0,23,0.0025083192588752,0.144927536231884,full-time,high school,single,0.2
0.0,36,0.2224043076202738,0.108695652173913,full-time,some college,single,0.0
0.0,43,0.1697296031838932,0.1884057971014492,full-time,graduate,married,0.6000000000000001
0.0,51,0.0334442567850035,0.3333333333333333,full-time,high school,married,0.6000000000000001
0.0,51,0.0744134713466329,0.572463768115942,full-time,some college,married,0.4
0.0,32,0.0986605575157606,0.3260869565217391,full-time,high school,married,0.4
0.0,41,0.1078577281316366,0.7173913043478262,full-time,some college,single,0.0
0.0,46,0.149663049112891,0.3768115942028985,full-time,bachelor,married,0.6000000000000001
0.0,26,0.1923044765137706,0.4855072463768116,part-time,some college,married,0.2
0.0,45,0.1387936656577648,0.3695652173913043,full-time,high school,married,0.4
0.0,44,0.260865202923028,0.2681159420289855,self-employed,some college,divorced,0.4
0.0,40,0.2541763515660272,0.6956521739130436,full-time,advanced,married,0.4
0.0,39,0.1379575592381398,0.7753623188405798,self-employed,high school,married,0.4
0.0,21,0.0,0.2246376811594203,full-time,high school,single,0.2
0.0,37,0.0585274493737562,0.7681159420289856,full-time,high school,married,0.6000000000000001
0.0,44,0.2892928211902811,0.2391304347826087,full-time,graduate,married,0.4
0.0,29,0.1839434123175197,0.144927536231884,full-time,high school,single,0.0
0.0,40,0.4824334041236767,0.1376811594202898,self-employed,advanced,married,0.6000000000000001
0.0,43,0.65216300730757,0.3405797101449275,full-time,some college,married,0.4
0.0,27,0.0426414274008795,0.0289855072463768,full-time,bachelor,married,0.2
0.0,57,0.2449791809501513,0.782608695652174,full-time,graduate,single,0.2
0.0,40,0.0493302787578802,0.6159420289855073,full-time,bachelor,married,0.0
0.0,48,0.3110315881005334,0.4057971014492753,full-time,graduate,single,0.0
0.0,25,0.1622046454072674,0.4999999999999999,full-time,some college,married,0.2
0.0,58,0.0443136402401297,0.3768115942028985,full-time,advanced,single,0.0
0.0,48,0.2625374157622782,0.7753623188405798,full-time,bachelor,married,0.2
0.0,19,0.0,0.072463768115942,full-time,bachelor,single,0.2
0.0,37,0.4606946372134245,0.0144927536231884,full-time,graduate,married,0.2
0.0,43,0.4372836574639219,0.2391304347826087,part-time,bachelor,divorced,0.2
0.0,23,0.0719051520877577,0.3913043478260869,full-time,bachelor,single,0.2
0.0,26,0.0,0.108695652173913,part-time,bachelor,single,0.4
0.0,44,0.1287603886222638,0.2101449275362319,part-time,high school,married,0.2
0.0,34,0.1672212839250179,0.4420289855072464,contract,advanced,divorced,0.0
0.0,27,0.0,0.3405797101449275,full-time,some college,married,0.0
0.0,52,0.2809317569940301,0.036231884057971,full-time,high school,single,0.0
0.0,42,0.5351081085600574,0.6086956521739131,full-time,graduate,single,0.2
0.0,25,0.1371214528185147,0.3043478260869565,full-time,bachelor,married,0.2
0.0,52,0.0367886824635039,0.1956521739130434,self-employed,bachelor,married,0.6000000000000001
0.0,41,0.401331081420043,0.5362318840579711,full-time,advanced,divorced,0.4
0.0,19,0.0309359375261283,0.1304347826086956,full-time,some college,single,0.2
0.0,50,0.1881239444156452,0.2246376811594203,full-time,some college,married,0.8
0.0,46,0.0627079814718817,0.4057971014492753,self-employed,high school,single,0.0
0.0,19,0.0861189612213842,0.108695652173913,full-time,advanced,single,0.6000000000000001
0.0,33,0.4096921456162939,0.8768115942028987,self-employed,bachelor,single,0.0
0.0,28,0.2416347552716509,0.0507246376811594,full-time,bachelor,married,1.0
0.0,54,0.2809317569940301,0.8478260869565218,full-time,advanced,married,0.2
0.0,27,0.1187271115867627,0.0942028985507246,self-employed,advanced,single,0.2
0.0,41,0.09364391899801,0.0579710144927536,part-time,high school,married,0.2
0.0,30,0.1371214528185147,0.7391304347826088,contract,graduate,married,0.2
0.0,48,0.0,0.0507246376811594,full-time,some college,married,0.0
0.0,50,0.1262520693633885,0.5652173913043479,full-time,graduate,married,0.2
0.0,35,0.3795923145097907,0.572463768115942,full-time,advanced,divorced,0.4
0.0,25,0.0033444256785003,0.1739130434782608,full-time,high school,single,0.2
0.0,44,0.2006655407100215,0.2391304347826087,full-time,graduate,divorced,0.0
0.0,47,0.2257487332987742,0.5217391304347827,self-employed,some college,single,0.0
0.0,45,0.1329409207203893,0.4420289855072464,full-time,bachelor,single,0.2
0.0,37,0.1262520693633885,0.3768115942028985,full-time,high school,married,1.0
0.0,31,0.2349459039146502,0.3188405797101449,part-time,bachelor,married,0.2
0.0,28,0.1086938345512616,0.5579710144927538,contract,some college,married,0.4
0.0,35,0.4991555325161786,0.4927536231884058,self-employed,graduate,married,0.2
0.0,45,0.447316934499423,0.0869565217391304,self-employed,some college,single,0.0
0.0,48,0.0652163007307569,0.4275362318840579,full-time,high school,married,0.4
0.0,18,0.102841089613886,0.0,full-time,high school,single,0.0
0.0,49,0.1555157940502667,0.2608695652173913,self-employed,bachelor,divorced,0.2
0.0,26,0.0,0.1304347826086956,part-time,bachelor,single,0.2
0.0,35,0.0476580659186301,0.072463768115942,full-time,high school,single,0.2
0.0,31,0.7366097556897041,0.4347826086956522,self-employed,some college,divorced,0.2
0.0,55,0.1839434123175197,0.072463768115942,self-employed,bachelor,single,0.0
0.0,38,0.6103576863263156,0.4057971014492753,part-time,bachelor,married,0.0
0.0,18,0.0,0.0,full-time,some college,single,0.8
0.0,51,0.3076871624220331,0.3333333333333333,full-time,some college,married,0.0
0.0,34,0.3110315881005334,0.108695652173913,self-employed,high school,married,0.0
0.0,41,0.3745756759920402,0.3768115942028985,full-time,advanced,divorced,0.4
0.0,43,0.6003244092908144,0.3913043478260869,full-time,bachelor,married,0.8
0.0,28,0.13962977207739,0.1159420289855072,full-time,bachelor,married,0.2
0.0,37,0.1780906673801441,0.3188405797101449,full-time,graduate,divorced,0.2
0.0,49,0.223240414039899,0.6086956521739131,full-time,bachelor,married,0.0
0.0,38,0.0,0.7318840579710146,full-time,high school,single,0.0
0.0,44,0.1705657096035183,0.601449275362319,part-time,graduate,married,0.0
0.0,30,0.177254560960519,0.0797101449275362,part-time,bachelor,single,0.6000000000000001
0.0,50,0.2918011404491564,0.3768115942028985,part-time,bachelor,married,0.2
0.0,42,0.6270798147188174,0.818840579710145,self-employed,some college,married,0.4
0.0,37,0.1479908362736408,0.4782608695652174,full-time,some college,married,0.0
0.0,22,0.1187271115867627,0.3115942028985507,part-time,some college,single,0.0
0.0,42,0.6563435394056955,0.4420289855072464,self-employed,bachelor,married,0.6000000000000001
0.0,34,0.2224043076202738,0.3405797101449275,self-employed,graduate,single,0.2
0.0,30,0.0267554054280028,0.0217391304347826,full-time,high school,married,0.4
0.0,35,0.0627079814718817,0.7318840579710146,self-employed,high school,single,0.2
0.0,51,0.6120298991655657,0.0797101449275362,full-time,advanced,single,0.0
0.0,32,0.576913429541312,0.5217391304347827,full-time,some college,married,0.4
0.0,24,0.1839434123175197,0.4347826086956522,full-time,high school,married,0.2
0.0,34,0.0568552365345061,0.4130434782608696,full-time,high school,married,0.6000000000000001
0.0,49,0.6722295613785721,0.5507246376811594,part-time,graduate,divorced,0.0
0.0,41,0.0476580659186301,0.8840579710144929,full-time,some college,single,0.2
0.0,25,0.0175582348121268,0.1231884057971014,contract,bachelor,married,0.2
0.0,21,0.4548418922760489,0.2536231884057971,full-time,bachelor,married,0.2
0.0,27,0.0861189612213842,0.4492753623188406,self-employed,high school,single,0.4
0.0,42,0.2173876691025233,0.673913043478261,full-time,bachelor,divorced,0.2
0.0,65,0.0501663851775053,0.0797101449275362,self-employed,bachelor,married,0.2
0.0,44,0.1262520693633885,0.3333333333333333,contract,some college,married,0.0
0.0,29,0.0677246199896322,0.3913043478260869,full-time,high school,married,0.2
0.0,47,0.2015016471296466,0.3333333333333333,full-time,some college,single,0.0
0.0,63,0.2558485644052775,0.8623188405797102,full-time,bachelor,married,0.6000000000000001
0.0,25,0.3645423989565391,0.2753623188405797,part-time,advanced,married,0.4
0.0,44,0.2249126268791491,0.2463768115942028,full-time,some college,married,0.2
0.0,31,0.3085232688416581,0.108695652173913,full-time,graduate,married,0.4
0.0,41,0.2683901606996538,0.3695652173913043,full-time,high school,married,0.6000000000000001
0.0,29,0.2483236066286517,0.3623188405797101,full-time,bachelor,single,0.2
0.0,30,0.0033444256785003,0.2246376811594203,full-time,graduate,married,0.8
0.0,30,0.1020049831942609,0.3913043478260869,full-time,advanced,married,0.8
0.0,41,0.1270881757830136,0.3260869565217391,full-time,some college,married,0.2
0.0,44,0.205682179227772,0.0,part-time,graduate,single,0.4
0.0,39,0.4138726777144194,0.2753623188405797,full-time,graduate,married,0.4
0.0,23,0.0050166385177505,0.3115942028985507,self-employed,bachelor,single,0.0
0.0,30,0.5718967910235614,0.0217391304347826,full-time,bachelor,married,0.2
0.0,49,0.6019966221300647,0.5942028985507247,full-time,graduate,married,0.0
0.0,33,0.0,0.1666666666666666,full-time,bachelor,divorced,0.4
0.0,36,0.2784234377351549,0.036231884057971,self-employed,graduate,married,0.2
0.0,46,0.1596963261483921,0.0072463768115942,self-employed,bachelor,married,0.0
0.0,27,0.0852828548017591,0.6956521739130436,full-time,bachelor,single,0.0
0.0,32,0.4264142740087958,0.2463768115942028,full-time,some college,married,0.4
0.0,42,0.0,0.7753623188405798,part-time,some college,married,0.4
0.0,31,0.13962977207739,0.0579710144927536,full-time,bachelor,married,0.0
0.0,22,0.112038260229762,0.1159420289855072,full-time,some college,married,0.0
0.0,48,0.0944800254176351,0.1884057971014492,full-time,some college,married,0.2
0.0,23,0.4431364024012976,0.2681159420289855,full-time,advanced,single,0.2
0.0,41,0.7951372050634604,0.8623188405797102,full-time,some college,married,0.4
0.0,34,0.0769217906055082,0.3405797101449275,part-time,some college,divorced,0.0
0.0,42,0.8018260564204611,0.2391304347826087,full-time,graduate,single,0.0
0.0,36,0.0735773649270079,0.5869565217391306,full-time,some college,married,0.2
0.0,45,0.1237437501045133,0.7608695652173914,full-time,some college,married,0.6000000000000001
0.0,23,0.0535108108560057,0.4130434782608696,self-employed,some college,single,0.0
0.0,42,0.2290931589772745,0.1231884057971014,full-time,bachelor,married,0.4
0.0,62,0.1145465794886373,0.4347826086956522,full-time,bachelor,married,0.2
0.0,49,0.3051788431631578,0.2826086956521739,full-time,advanced,married,0.8
0.0,29,0.1931405829333957,0.2753623188405797,full-time,bachelor,single,0.0
0.0,42,0.0,0.2246376811594203,full-time,some college,married,0.6000000000000001
0.0,28,0.5752412167020617,0.3913043478260869,self-employed,bachelor,married,0.2
0.0,38,0.0,0.7318840579710146,full-time,some college,married,0.2
0.0,28,0.4155448905536696,0.1956521739130434,full-time,graduate,married,0.6000000000000001
0.0,49,0.1446464105951405,0.5362318840579711,full-time,advanced,married,0.6000000000000001
0.0,33,0.0150499155532516,0.4420289855072464,full-time,some college,married,0.2
0.0,46,0.075249577766258,0.0434782608695652,full-time,high school,married,0.8
0.0,59,0.3678868246350395,0.7536231884057971,part-time,bachelor,married,0.4
0.0,53,0.0627079814718817,0.1739130434782608,full-time,advanced,single,0.0
0.0,41,0.3377869935285362,0.1304347826086956,full-time,bachelor,single,0.0
0.0,57,0.0234109797495025,0.7971014492753623,full-time,high school,married,0.2
0.0,51,0.3177204394575341,0.463768115942029,self-employed,bachelor,single,0.2
0.0,28,0.0351164696242537,0.2173913043478261,full-time,some college,married,0.2
0.0,38,0.3687229310546646,0.7318840579710146,full-time,some college,single,0.0
0.0,34,0.3938061236434172,0.3840579710144927,contract,advanced,married,0.8
0.0,36,0.1563519004698918,0.3333333333333333,part-time,bachelor,married,0.2
0.0,38,0.8344342067858397,0.3043478260869565,self-employed,bachelor,married,0.2
0.0,55,0.2842761826725305,0.144927536231884,full-time,graduate,divorced,0.2
0.0,38,0.1914683700941455,0.6666666666666667,full-time,some college,single,0.0
0.0,47,0.6973127539673248,0.6086956521739131,contract,advanced,single,0.4
0.0,37,0.2675540542800287,0.3623188405797101,part-time,graduate,married,0.2
0.0,34,0.3494924834032875,0.1521739130434782,full-time,some college,married,0.4
0.0,28,0.0142138091336265,0.181159420289855,full-time,graduate,single,0.4
0.0,38,0.1555157940502667,0.3550724637681159,full-time,bachelor,married,0.0
0.0,23,0.1463186234343907,0.0217391304347826,part-time,bachelor,single,0.0
0.0,35,0.2391264360127757,0.6376811594202899,full-time,bachelor,married,0.0
0.0,38,0.7926288858045851,0.0217391304347826,contract,bachelor,married,0.0
0.0,51,0.0,0.5217391304347827,full-time,high school,married,0.6000000000000001
0.0,22,0.010033277035501,0.3405797101449275,full-time,bachelor,single,0.0
0.0,47,0.1504991555325161,0.3405797101449275,full-time,bachelor,married,1.0
0.0,57,0.5626996204076854,0.3985507246376811,full-time,graduate,divorced,0.2
0.0,50,0.1128743666493871,0.3695652173913043,self-employed,high school,married,0.6000000000000001
0.0,35,0.066052407150382,0.4420289855072464,full-time,high school,single,0.2
0.0,43,0.3327703550107858,0.5652173913043479,part-time,some college,married,0.4
0.0,31,0.568552365345061,0.0869565217391304,full-time,some college,single,0.2
0.0,19,0.1262520693633885,0.0652173913043478,contract,bachelor,single,0.0
0.0,48,0.1020049831942609,0.4130434782608696,full-time,bachelor,married,0.0
0.0,36,0.0,0.3333333333333333,self-employed,some college,single,0.2
0.0,27,0.3185565458771592,0.0652173913043478,part-time,bachelor,single,0.0
0.0,26,0.019230447651377,0.072463768115942,full-time,bachelor,single,0.4
0.0,34,0.2316014782361498,0.4057971014492753,full-time,some college,married,0.6000000000000001
0.0,39,0.0459858530793799,0.6884057971014493,part-time,bachelor,single,0.0
0.0,50,0.0125415962943763,0.818840579710145,full-time,graduate,married,1.0
0.0,50,0.5919633450945636,0.5434782608695653,self-employed,bachelor,single,0.0
0.0,27,0.3536730155014129,0.3695652173913043,full-time,bachelor,married,0.4
0.0,25,0.0601996622130064,0.4565217391304348,full-time,some college,single,0.0
0.0,47,0.1571880068895168,0.1376811594202898,full-time,some college,married,0.8
0.0,20,0.0,0.1594202898550724,full-time,bachelor,single,0.2
0.0,25,0.0,0.4927536231884058,self-employed,high school,single,0.2
0.0,52,0.1337770271400143,0.6231884057971016,full-time,some college,divorced,0.0
0.0,32,0.2876206083510308,0.7173913043478262,full-time,bachelor,single,0.0
0.0,28,0.0978244510961355,0.2028985507246377,full-time,some college,single,0.2
0.0,49,0.0392970017223792,0.3623188405797101,full-time,high school,married,0.4
0.0,42,0.0234109797495025,0.4420289855072464,part-time,high school,married,0.2
0.0,42,0.5150415544890553,0.1014492753623188,full-time,advanced,married,0.6000000000000001
0.0,32,0.4397919767227972,0.6594202898550726,self-employed,some college,single,0.4
0.0,30,0.0869550676410093,0.7173913043478262,full-time,bachelor,married,0.2
0.0,21,0.0,0.0289855072463768,full-time,some college,married,0.0
0.0,42,0.6680490292804467,0.673913043478261,part-time,advanced,married,0.8
0.0,24,0.0,0.2681159420289855,full-time,some college,single,0.0
0.0,26,0.1839434123175197,0.0434782608695652,self-employed,some college,single,0.2
0.0,39,0.8745673149278439,0.5072463768115942,full-time,bachelor,single,0.2
0.0,29,0.1170548987475125,0.782608695652174,full-time,some college,single,0.0
